Name,Filename,Artwork,HD,M4V,Backup,Artist,Main Genre,Genres,Release Date,Description,Rating,Studio,Director,Producers,Screenwriters,Media Kind,Path
"Played","Played.m4v","img/artwork/00816/Played.art[0].png",0,1,1,"Imran Ahktar, George Berg, Patrick Bergin, Sile Bermingham, Gabriel Byrne, Pipo Chiu, Val Kilmer, Joanne Whalley","Action & Adventure","Action, Thriller, Crime, Foreign","2006-01-01","An examination of the malevolent London underworld with it's despicable criminal underground. Ray (Mick Rossi) just finished an eight year prison sentence after getting set up. Now he is back on the streets to settle the score.","Unknown","","Sean Stanek","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Played/Played.m4v"
"Playing for Keeps","Playing for Keeps.m4v","img/artwork/00817/Playing%20for%20Keeps.art[0].png",0,1,1,"Gerard Butler, Jessica Biel, Uma Thurman, Catherine Zeta-Jones, Iqbal Theba, Sean O'Bryan, Dennis Quaid, Judy Greer, Noah Lomax, James Tupper","Comedy & Romance","Drama, Comedy, Romance","2012-12-07","A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together.","PG-13","Eclectic pictures","Gabriele Muccino","Gerard Butler, Heidi Jo Markel, Kevin Misher, Jonathan Mostow, John Thompson, Alan Siegel","Robbie Fox","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Playing for Keeps/Playing for Keeps.m4v"
"Pocahontas (Doblada)","Pocahontas (Doblada).m4v","img/artwork/00818/Pocahontas%20(Doblada).art[0].png",0,1,1,"Irene Bedard, Mel Gibson, David Ogden Stiers, John Kassir, Russell Means, Christian Bale","Kids & Family","Adventure, Animation, Drama, History, Music, Romance, Family","1995-06-15","History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.","G","Walt Disney Feature Animation","Mike Gabriel, Eric Goldberg","James Pentecost","Carl Binder, Susannah Grant, Philip LaZebnik","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Pocahontas (Doblada)/Pocahontas (Doblada).m4v"
"Pocahontas II: Journey to a New World (Doblada)","Pocahontas II_ Journey to a New World (Doblada).m4v","img/artwork/00819/Pocahontas%20II_%20Journey%20to%20a%20New%20World%20(Doblada).art[0].png",0,1,1,"Irene Bedard, Jim Cummings, Donal Gibson, Finola Hughes, Linda Hunt, Judy Kuhn","Kids & Family","Adventure, Animation, Romance, Family","1998-04-08","When news of John Smith's death reaches America, Pocahontas is devastated. She sets off to London with John Rolfe, to meet with the King of England on a diplomatic mission: to create peace and respect between the two great lands. However, Governor Ratcliffe is still around; he wants to return to Jamestown and take over. He will stop at nothing to discredit the young princess.","-- United States","","","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Pocahontas II_ Journey to a New World (Doblada)/Pocahontas II_ Journey to a New World (Doblada).m4v"
"Pocahontas II: Journey to a New World","Pocahontas II_ Journey to a New World.m4v","img/artwork/00820/Pocahontas%20II_%20Journey%20to%20a%20New%20World.art[0].png",0,1,1,"Irene Bedard, Jim Cummings, Donal Gibson, Finola Hughes, Linda Hunt, Judy Kuhn","Kids & Family","Adventure, Animation, Romance, Family","1998-04-08","When news of John Smith's death reaches America, Pocahontas is devastated. She sets off to London with John Rolfe, to meet with the King of England on a diplomatic mission: to create peace and respect between the two great lands. However, Governor Ratcliffe is still around; he wants to return to Jamestown and take over. He will stop at nothing to discredit the young princess.","-- United States","","","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Pocahontas II_ Journey to a New World/Pocahontas II_ Journey to a New World.m4v"
"Pocahontas","Pocahontas.m4v","img/artwork/00821/Pocahontas.art[0].png",0,1,1,"Irene Bedard, Mel Gibson, David Ogden Stiers, John Kassir, Russell Means, Christian Bale","Kids & Family","Adventure, Animation, Drama, History, Music, Romance, Family","1995-06-15","History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.","G","Walt Disney Feature Animation","Mike Gabriel, Eric Goldberg","James Pentecost","Carl Binder, Susannah Grant, Philip LaZebnik","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Pocahontas/Pocahontas.m4v"
"Premium Rush","Premium Rush.m4v","img/artwork/00822/Premium%20Rush.art[0].png",0,1,1,"Joseph Gordon-Levitt, Jamie Chung, Michael Shannon, Dania Ramirez, Sean Kennedy, Kym Perfetto, Anthony Chisholm, Ashley Austin Morris, Wolé Parks, Kevin Bolger, Aasif Mandvi, Lauren Ashley Carter, Charles Borland, Aaron Tveit, Christopher Place","Action & Adventure","Action, Thriller","2012-08-24","In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.","PG-13","Pariah Entertainment Group","David Koepp","","David Koepp, John Kamps","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Premium Rush/Premium Rush.m4v"
"Priest","Priest.m4v","img/artwork/00823/Priest.art[0].png",0,1,1,"Cam Gigandet, Karl Urban, Lily Collins, Stephen Moyer, Mädchen Amick, Christopher Plummer, Paul Bettany, Maggie Q","Action & Adventure","Action, Horror, Thriller","2011-05-13","A priest disobeys church law to track down the vampires who kidnapped his niece.","PG-13","Michael de Luca Productions","Scott Charles Stewart","Josh Bratman, Michael De Luca","Cory Goodman","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Priest/Priest.m4v"
"Prince of Persia: The Sands of Time","Prince of Persia_ The Sands of Time 2.m4v","img/artwork/00824/Prince%20of%20Persia_%20The%20Sands%20of%20Time%202.art[0].png",0,1,1,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina, Steve Toussaint, Toby Kebbell, Richard Coyle, Ronald Pickup","Action & Adventure","Adventure, Fantasy, Action, Science Fiction","2010-05-28","A rogue prince (Jake Gyllenhaal) reluctantly joins forces with a mysterious princess (Gemma Arterton) and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time—a gift from the gods that can reverse time and allow its possessor to rule the world. Based on the action-adventure video game of the same name.","PG-13","Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina, Steve Toussaint, Toby Kebbell, Richard Coyle, Ronald Pickup","Mike Newell","Chad Oman, Jerry Bruckheimer, John August, Patrick McCormick, Eric McLeod, Jordan Mechner, Mike Stenson","Boaz Yakin, Doug Miro, Carlo Bernard, Jordan Mechner","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Prince of Persia_ The Sands of Time/Prince of Persia_ The Sands of Time 2.m4v"
"Prince of Persia: The Sands of Time","Prince of Persia_ The Sands of Time.m4v","img/artwork/00825/Prince%20of%20Persia_%20The%20Sands%20of%20Time.art[0].png",0,1,1,"Jake Gyllenhaal, Gemma Arterton, Alfred Molina, Steve Toussaint, Ben Kingsley, Toby Kebbell, Richard Coyle, Ronald Pickup, Gemma Arterton","Action & Adventure","Action, Adventure, Fantasy, Science Fiction","2010-05-26","A rogue prince (Jake Gyllenhaal) reluctantly joins forces with a mysterious princess (Gemma Arterton) and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time—a gift from the gods that can reverse time and allow its possessor to rule the world. Based on the action-adventure video game of the same name.","PG-13","Jerry Bruckheimer Films, Walt Disney Pictures","Mike Newell","Chad Oman, Jerry Bruckheimer, John August, Patrick McCormick, Eric McLeod, Jordan Mechner, Mike Stenson","Boaz Yakin, Doug Miro, Carlo Bernard, Jordan Mechner","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Prince of Persia_ The Sands of Time/Prince of Persia_ The Sands of Time.m4v"
"Prisoners","Prisoners (1080p HD).m4v","img/artwork/00826/Prisoners%20(1080p%20HD).art[0].jpg",1,1,0,"Denis Villeneuve","Thriller","Crime, Drama, Thriller","2013-09-21","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?","R","Warner Bros. Pictures, Alcon Entertainment, 8:38 Productions, Madhouse Entertainment","Denis Villeneuve","Kira Davis, Broderick Johnson, Adam Kolbrenner, Andrew A. Kosove","Aaron Guzikowski","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Prisoners/Prisoners (1080p HD).m4v"
"Project X","Project X.m4v","img/artwork/00827/Project%20X.art[0].png",0,1,1,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Martin Klebba, Nichole Bloom, Sam Lant, Brendan Miller, Kirby Bliss Blanton, Eddie Hassell, Caitlin Dulany, Brady Hender, Dax Flame, Miles Teller, Peter Mackenzie","Comedy","Comedy","2012-03-02","Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.","R","Silver Pictures, Green Hat Films","Nima Nourizadeh","Scott Budnick, Marty P. Ewing, Steve Richards","Michael Bacall, Matt Drake","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Project X/Project X.m4v"
"Prometheus","Prometheus (1080p HD).m4v","img/artwork/00828/Prometheus%20(1080p%20HD).art[0].png",1,1,1,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba, Guy Pearce, Patrick Wilson, Logan Marshall-Green, Rafe Spall, Sean Harris, Kate Dickie, Emun Elliott, Benedict Wong, Lucy Hutchinson, Branwell Donaghey, Vladimir Furdik, C.C. Smiff, Shane Steyn","Sci-Fi & Fantasy","Action, Horror, Science Fiction, Thriller","2012-06-07","A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.","R","20th Century Fox, Dune Entertainment, Scott Free Productions, Brandywine Productions Ltd.","Ridley Scott","Nina Gold, Avy Kaufman, Michael Ellenberg, Ridley Scott, Tony Scott, David Giler, Walter Hill, Michael Costigan, Mark Huffam, Damon Lindelof","Jon Spaihts, Damon Lindelof","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Prometheus/Prometheus (1080p HD).m4v"
"Prowl","Prowl.m4v","img/artwork/00829/Prowl.art[0].png",0,1,1,"Ruta Gedmintas, Joshua Bowman, Courtney Hope, Bruce Payne, Jamie Blackley, George Oliver, Atanas Srebrev","Horror","Horror, Indie, Thriller","2011-01-28","Amber dreams of escaping her small town existence and persuades her friends to accompany her to find an apartment in the big city. When their transportation breaks down, she and her friends gratefully accept a ride in the back of a semi. But when the driver refuses to stop and they discover the cargo is hundreds of cartons of blood, they panic. Their panic turns to terror when the truck disgorges them into a dark, abandoned warehouse where blood-thirsty creatures learn to hunt human prey, which, the friends realize, is what they now are... Written by Svetlio Svilenov","-- United States","","Patrik Syversen","","Tim Tori","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Prowl/Prowl.m4v"
"Public Enemies","Public Enemies.m4v","img/artwork/00830/Public%20Enemies.art[0].png",0,1,1,"Christian Bale, Johnny Depp, Giovanni Ribisi, Billy Crudup, Emilie de Ravin, Channing Tatum, Marion Cotillard, Leelee Sobieski, Domenick Lombardozzi, Stephen Lang, Carey Mulligan","Action & Adventure","Action, Adventure, Crime, Drama, Thriller","2009-07-01","In the shadow of the Great Depression, criminal minds are thriving -- notorious men such as John Dillinger, 'Baby Face' Nelson and 'Pretty Boy' Floyd -- and it's up to J. Edgar Hoover and the FBI to bring them down in this gritty crime drama.","R","Christian Bale, Johnny Depp, Giovanni Ribisi, Billy Crudup, Emilie de Ravin, Channing Tatum, Marion Cotillard, Leelee Sobieski, Domenick Lombardozzi, Stephen Lang, Carey Mulligan","Michael Mann","G. Mac Brown, Michael Mann, Kevin Misher, Robert De Niro, Jane Rosenthal, Bonnie Timmermann, Avy Kaufman","Ann Biderman, Ronan Bennett, Michael Mann, Bryan Burrough","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Public Enemies/Public Enemies.m4v"
"Pulp Fiction","Pulp Fiction.m4v","img/artwork/00831/Pulp%20Fiction.art[0].png",0,1,1,"John Travolta, Samuel L. Jackson, Uma Thurman, Bruce Willis, Maria de Medeiros, Ving Rhames, Harvey Keitel, Eric Stoltz, Tim Roth, Amanda Plummer, Peter Greene, Rosanna Arquette, Duane Whitaker, Paul Calderon, Frank Whaley, Steve Buscemi, Christopher Walken, Julia Sweeney, Laura Lovelace, Quentin Tarantino, Alexis Arquette","Action & Adventure","Action, Thriller, Crime","1994-10-14","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.","R","Miramax Films, A Band Apart, Jersey Films","Quentin Tarantino","Lawrence Bender, Danny DeVito, Michael Shamberg, Stacey Sher, Gary M. Zuckerbrod, Ronnie Yeskel","Quentin Tarantino, Roger Avary","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Pulp Fiction/Pulp Fiction.m4v"
"Pulse","Pulse.m4v","img/artwork/00832/Pulse.art[0].png",0,1,1,"Kristen Bell, Ian Somerhalder, Christina Milian, Rick Gonzalez, Jonathan Tucker, Samm Levine, Octavia Spencer, Ron Rifkin, Joseph Gatt, Kel O'Neill, Zach Grenier, Riki Lindhome, John Burke, Mike J. Regan, Steve Tom","Horror","Horror, Thriller","2006-08-11","When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.","Unknown","","Jim Sonzero","Harvey Weinstein, Bob Weinstein, Brian Cox","Wes Craven, Ray Wright","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Pulse/Pulse.m4v"
"Puss 'n Boots (Doblada)","Puss 'n Boots (Doblada).m4v","img/artwork/00833/Puss%20'n%20Boots%20(Doblada).art[0].png",0,1,1,"","Kids & Family","Animation, Family, Foreign","1969-03-18","This is a tale that happened a long time ago. Pero is a very clever and brave cat. One day he saves some mice and is driven out of the cats world. On a rainy day he takes shelter under the saves of a farmer’s house where he becomes acquainted with a boy named Pierre. Pierre is the youngest of three brothers. After their father’s death Pierre is driven out of the house by his gready brothers who are reluctant to divide the family fortune with him. Pero cheers up Pierre and they start on a journey together. They cross over fields and mountains across lakes and rivers and they at last arrive in a castle town where the king is searching for a husband for his princess. At a first glance Pierre is amoured with the princess. Pero makes up his mind to help Pierre and he plots various plans to enable Pierre to marry the princess. Many princes and knights come to the castle from various countries of the world. Suddenly a storm breaks out and the Devil King appears. The Devil King tries to curry favor with the princess by changing the castle into gold and changing the rooms of the palace into diamonds, but the princess is terrified by him. At this, the Devil King becomes angry and changes the castle into ruins and the King into a pig. He then flies away leaving word that he is coming back to take the princess away in three days on the night of the full moon.","-- United States","Tōei Animation","Kimio Yabuki","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Puss 'n Boots (Doblada)/Puss 'n Boots (Doblada).m4v"
"Puss 'n Boots","Puss 'n Boots.m4v","img/artwork/00834/Puss%20'n%20Boots.art[0].png",0,1,1,"","Kids & Family","Animation, Family, Foreign","1969-03-18","This is a tale that happened a long time ago. Pero is a very clever and brave cat. One day he saves some mice and is driven out of the cats world. On a rainy day he takes shelter under the saves of a farmer’s house where he becomes acquainted with a boy named Pierre. Pierre is the youngest of three brothers. After their father’s death Pierre is driven out of the house by his gready brothers who are reluctant to divide the family fortune with him. Pero cheers up Pierre and they start on a journey together. They cross over fields and mountains across lakes and rivers and they at last arrive in a castle town where the king is searching for a husband for his princess. At a first glance Pierre is amoured with the princess. Pero makes up his mind to help Pierre and he plots various plans to enable Pierre to marry the princess. Many princes and knights come to the castle from various countries of the world. Suddenly a storm breaks out and the Devil King appears. The Devil King tries to curry favor with the princess by changing the castle into gold and changing the rooms of the palace into diamonds, but the princess is terrified by him. At this, the Devil King becomes angry and changes the castle into ruins and the King into a pig. He then flies away leaving word that he is coming back to take the princess away in three days on the night of the full moon.","-- United States","Tōei Animation","Kimio Yabuki","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Puss 'n Boots/Puss 'n Boots.m4v"
"Puss in Boots (Doblada)","Puss in Boots (Doblada).m4v","img/artwork/00835/Puss%20in%20Boots%20(Doblada).art[0].png",0,1,1,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris, Constance Marie, Guillermo del Toro, Mike Mitchell, Rich Dietl, Ryan Crego, Tom Wheeler, Conrad Vernon, Tom McGrath, Bob Joles, Latifa Ouaou, Robert Persichetti Jr., Chris Miller, Jessica Schulte, Nina Barry","Kids & Family","Animation, Comedy, Family","2011-10-28","Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.","PG","Dreamworks Animation","Chris Miller","","Charles Perrault, William Davies","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Puss in Boots (Doblada)/Puss in Boots (Doblada).m4v"
"Puss in Boots","Puss in Boots.m4v","img/artwork/00836/Puss%20in%20Boots.art[0].png",0,1,1,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris, Constance Marie, Guillermo del Toro, Mike Mitchell, Rich Dietl, Ryan Crego, Tom Wheeler, Conrad Vernon, Tom McGrath, Bob Joles, Latifa Ouaou, Robert Persichetti Jr., Chris Miller, Jessica Schulte, Nina Barry","Kids & Family","Animation, Comedy, Family","2011-10-28","Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.","PG","Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris, Constance Marie, Guillermo del Toro, Mike Mitchell, Rich Dietl, Ryan Crego, Tom Wheeler, Conrad Vernon, Tom McGrath, Bob Joles, Latifa Ouaou, Robert Persichetti Jr., Chris Miller, Jessica Schulte, Nina Barry","Chris Miller","","Charles Perrault, William Davies","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Puss in Boots/Puss in Boots.m4v"
"Puss'n Boots Travels Around The World (Doblada)","Puss'n Boots Travels Around The World (Doblada).m4v","img/artwork/00837/Puss'n%20Boots%20Travels%20Around%20The%20World%20(Doblada).art[0].png",0,1,1,"","Kids & Family","Animation, Family, Foreign","1976-03-20","The saloon of the town of Dondon has just been in its height of confusion. Pero, the PUSS’N BOOTS, is making a bet with Gourmont, and influential man of the town, to make a tour around the world in only eighty days. “Pero, it’s impossible with the late restoration of the Kuez Canal, I dare say.” “It sure is! It says in the paper it would take a hundred and fifty days?” But Pero is determined, and gives his word of honor to fulfill the promise. “Ha, ha, ha … A green horn like you can’t go around the world in eighty days only? … Anyway, it’s interesting. I’ll gibe you all my property.” You’ve got a deal. Pero is to make a trip around the world and upon his return, stand on the top of the clock tower before the noon bell finishes its twelve strikes after eighty days. “Start!” Pero and his friends-Carter, a hippo, and two mice, a father and his son- set forth on their tour. “Stay with it.” “Never listen to Gourmont!” All the people in town expect Pero to knock Gourmont, who is always throwing his weight around, down a peg. Well, Gourmont is crafty enough to send Doctor Garigari-a wolf- to make trouble for them. He tries to destroy their car, and then orders a large fishing boat to swallow their submarine. On one occasion he hires three murderers to kill them, on another sets up a mammoth to crush them…On land, on the sea and in the air, he tries every possible means to hinder them. However, every time Pero and the three find themselves in a crisis, they unite their efforts to succeed to the limits of courage and tactfulness. They strive all their way-from Dondon-going down the Thames-by way of Madridd-Vinice-Hathens, the Kuez Canal-the Continent of Garabia-Torman-silk road-Pindia-Pongkong-the Missussuppi and the North Pole… At last they are now over Dondon. Meanwhile, Gourmont gets ahead of them and is in the clock tower and removes the stairs…shuts them up in a closet…speeds up the clock…He tries every possible thing. On the other hand, Pero and his friends overcome one pinch after another, till they are on the top of the tower before the clock strikes noon. “Hurray for Pero! You’ve done well!” “Gourmont has lost the bet! It serves him right!” All the people in town are celebrating. They can now enjoy peace without being threatened by Gourmont.","-- United States","Tōei Animation","Kimio Yabuki","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Puss'n Boots Travels Around The World (Doblada)/Puss'n Boots Travels Around The World (Doblada).m4v"
"Puss'n Boots Travels Around The World","Puss'n Boots Travels Around The World.m4v","img/artwork/00838/Puss'n%20Boots%20Travels%20Around%20The%20World.art[0].png",0,1,1,"","Kids & Family","Animation, Family, Foreign","1976-03-20","The saloon of the town of Dondon has just been in its height of confusion. Pero, the PUSS’N BOOTS, is making a bet with Gourmont, and influential man of the town, to make a tour around the world in only eighty days. “Pero, it’s impossible with the late restoration of the Kuez Canal, I dare say.” “It sure is! It says in the paper it would take a hundred and fifty days?” But Pero is determined, and gives his word of honor to fulfill the promise. “Ha, ha, ha … A green horn like you can’t go around the world in eighty days only? … Anyway, it’s interesting. I’ll gibe you all my property.” You’ve got a deal. Pero is to make a trip around the world and upon his return, stand on the top of the clock tower before the noon bell finishes its twelve strikes after eighty days. “Start!” Pero and his friends-Carter, a hippo, and two mice, a father and his son- set forth on their tour. “Stay with it.” “Never listen to Gourmont!” All the people in town expect Pero to knock Gourmont, who is always throwing his weight around, down a peg. Well, Gourmont is crafty enough to send Doctor Garigari-a wolf- to make trouble for them. He tries to destroy their car, and then orders a large fishing boat to swallow their submarine. On one occasion he hires three murderers to kill them, on another sets up a mammoth to crush them…On land, on the sea and in the air, he tries every possible means to hinder them. However, every time Pero and the three find themselves in a crisis, they unite their efforts to succeed to the limits of courage and tactfulness. They strive all their way-from Dondon-going down the Thames-by way of Madridd-Vinice-Hathens, the Kuez Canal-the Continent of Garabia-Torman-silk road-Pindia-Pongkong-the Missussuppi and the North Pole… At last they are now over Dondon. Meanwhile, Gourmont gets ahead of them and is in the clock tower and removes the stairs…shuts them up in a closet…speeds up the clock…He tries every possible thing. On the other hand, Pero and his friends overcome one pinch after another, till they are on the top of the tower before the clock strikes noon. “Hurray for Pero! You’ve done well!” “Gourmont has lost the bet! It serves him right!” All the people in town are celebrating. They can now enjoy peace without being threatened by Gourmont.","-- United States","Tōei Animation","Kimio Yabuki","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Puss'n Boots Travels Around The World/Puss'n Boots Travels Around The World.m4v"
"R.I.P.D.","R.I.P.D. (1080p HD).m4v","img/artwork/00839/R.I.P.D.%20(1080p%20HD).art[0].jpg",1,1,0,"Robert Schwentke","Action & Adventure","Action, Comedy, Crime","2013-07-19","A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.","PG-13","Universal Pictures, Dark Horse Entertainment, Original Film","Robert Schwentke","Michael Fottrell, Neal H. Moritz, Mike Richardson","Phil Hay, Peter M. Lenkov, Matt Manfredi, David Dobkin, Phil Hay, Matt Manfredi","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/R.I.P.D_/R.I.P.D. (1080p HD).m4v"
"Rain Fall","Rain Fall.m4v","img/artwork/00840/Rain%20Fall.art[0].png",0,1,1,"Kippei Shiina, Gary Oldman","Action & Adventure","Adventure, Action, Thriller, Foreign","2009-01-01","A hit man looks to protect the daughter of one of his victims against CIA assassins.","Unknown","","Max Mannix","","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Rain Fall/Rain Fall.m4v"
"Rampage","Rampage.m4v","img/artwork/00841/Rampage.art[0].png",0,1,1,"Brendan Fletcher, Shaun Sipos, Lynda Boyd, Matt Frewer, Michael Paré, Robert Clarke","Action & Adventure","Action, Drama, Crime, Thriller","2009-08-14","The boredom of small town life is eating Bill Williamson alive. Feeling constrained and claustrophobic in the meaningless drudgery of everyday life and helpless against overwhelming global dissolution, Bill begins a descent into madness. His shockingly violent plan will shake the very foundations of society by painting the streets red with blood.","R","Brendan Fletcher, Shaun Sipos, Lynda Boyd, Matt Frewer, Michael Paré, Robert Clarke","Uwe Boll","Dan Clarke","","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Rampage/Rampage.m4v"
"Ran","Ran.m4v","img/artwork/00842/Ran.art[0].png",0,1,1,"Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryû","Action & Adventure","Action, Adventure, Drama, Foreign, History, Indie","1985-06-01","A story of greed, a lust for power, and ultimate revenge when an elderly lord abdicates to his three sons, and the two corrupt ones turn against him. A profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.","R","Greenwich Film Productions, Herald Ace, Nippon Herald Films","Akira Kurosawa","Masato Hara, Serge Silberman","Akira Kurosawa, Hideo Oguni, Masato Ide, William Shakespeare","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Ran/Ran.m4v"
"Rango (Doblada)","Rango (Doblada).m4v","img/artwork/00843/Rango%20(Doblada).art[0].png",0,1,1,"Johnny Depp, Isla Fisher, Ned Beatty, Bill Nighy, Alfred Molina, Abigail Breslin, Claudia Black, Timothy Olyphant, Ray Winstone","Kids & Family","Animation, Comedy, Family, Western, Adventure","2011-03-04","Rango is a sheltered chameleon living as an ordinary family pet, while facing a major identity crisis. After all, how high can you aim when your whole purpose in life is to blend in? When Rango accidentally winds up in the gritty, gun-slinging town of Dirt - a lawless outpost populated by the desert's most wily and whimsical creatures - the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt...","PG","Nickelodeon Movies","Gore Verbinski","","John Logan, John Logan, Gore Verbinski, James Ward Byrkit","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Rango (Doblada)/Rango (Doblada).m4v"
"Rango","Rango.m4v","img/artwork/00844/Rango.art[0].png",0,1,1,"Johnny Depp, Isla Fisher, Ned Beatty, Bill Nighy, Alfred Molina, Abigail Breslin, Claudia Black, Timothy Olyphant, Ray Winstone","Kids & Family","Animation, Comedy, Family, Western, Adventure","2011-03-04","Rango is a sheltered chameleon living as an ordinary family pet, while facing a major identity crisis. After all, how high can you aim when your whole purpose in life is to blend in? When Rango accidentally winds up in the gritty, gun-slinging town of Dirt - a lawless outpost populated by the desert's most wily and whimsical creatures - the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt...","PG","Johnny Depp, Isla Fisher, Ned Beatty, Bill Nighy, Alfred Molina, Abigail Breslin, Claudia Black, Timothy Olyphant, Ray Winstone","Gore Verbinski","","John Logan, John Logan, Gore Verbinski, James Ward Byrkit","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Rango/Rango.m4v"
"Ratatouille (Doblada)","Ratatouille (Doblada).m4v","img/artwork/00845/Ratatouille%20(Doblada).art[0].png",0,1,1,"Patton Oswalt, Lou Romano, Janeane Garofalo, Ian Holm, Peter Sohn, Brian Dennehy, Brad Garrett, Peter O'Toole, John Ratzenberger, Jake Steinfeld, Will Arnett, Julius Callahan, James Remar","Kids & Family","Animation, Family, Comedy","2007-06-29","In one of Paris' finest restaurants, Remy, a determined young rat, dreams of becoming a renowned French chef. Torn between his family's wishes and his true calling. Remy and his pal Linguini set in motion a hilarious chain of events that turns the City of Lights upside down.","G","Pixar Animation Studios, Disney Pixar","Brad Bird","John Lasseter, Brad Lewis, Andrew Stanton, Galyn Susman","Jan Pinkava, Brad Bird, Jim Capobianco","Movie","/Volumes/Media Center/Shared iTunes/iTunes Media/Movies/Ratatouille (Doblada)/Ratatouille (Doblada).m4v"
